,business_id,stars_of_business,AVG_stars_category,                                    AVG_stars_category_round,categories,latitude,longitude,PriceRange
7212,zTh0ArlhidvA2C8RNE5wbg,4.0,3.96373260145,4.0,Greek,33.3491937,-111.9593221,1.0
7213,97j8fecPqs_7-qbCjTlLEw,3.0,3.6339869281,3.5,Mexican,33.5337789,-112.261797,2.0
7214,TusXhzJIpe0xv3vm2weUhA,4.0,3.82181004157,4.0,Italian,33.5105854,-112.3402949,1.0
7215,lsEhz6Lz1-UBGbwHACDJtw,4.0,3.71693633128,3.5,American,33.6278142696,-111.893512551,2.0
7216,8UTQX1Yz069EFNiAYqIYPA,4.0,3.82181004157,4.0,Italian,33.3811254605,-111.756963466,2.0
7217,2e4LeI46Mo9YF24RnnJadQ,3.5,3.57690228931,3.5,Burgers,33.6107648,-112.1853698,1.0
7218,gpAAY-SdEFyKpk8NSSHsgQ,4.5,3.96373260145,4.0,Greek,33.3922454,-111.7530435,1.0
7219,kvrgvuxO6A6i9fXYaUKqcg,1.0,3.67025617774,3.5,Pizza,33.8739163838,-112.148845196,
7220,zmFc8M-hS4uuyY0hklIpoQ,4.0,3.9655426491,4.0,Cafes,33.4588267,-112.0715434,2.0
7221,6ZOhrKHArG8mTViSY5aSLg,2.5,3.82181004157,4.0,Italian,33.6005467,-111.7161503,2.0
7222,setfRzkAcOPxKH5TZLTqJQ,3.5,3.71693633128,3.5,American,33.4356850106,-111.998887175,2.0
7223,6AzMTcurmx6paLFlkYPrMQ,1.5,3.2826009922,3.5,Fast Food,33.6109646187,-112.133413106,1.0
7224,jNc_HINcNZx-jkh06R2YEQ,4.5,3.96373260145,4.0,Greek,33.7136861,-112.2007608,1.0
7225,GhC1V0MRGoma3MP0Gn28Fw,4.5,2.94617563739,3.0,['Restaurants'],33.3016651,-111.8980181,1.0
7226,57YV3wsiNBp-aK25qjUeww,4.0,3.58042446244,3.5,Irish,33.348868,-111.8745999,2.0
7227,U7sejo2TGadsrAIdxCRKeQ,3.5,3.71693633128,3.5,American,33.6222438,-111.8974713,2.0
7228,wHyEHBSjRtYPhPpIR7W_1Q,3.5,3.71693633128,3.5,American,33.550211,-112.410581,2.0
7229,kKCcVXO7VLcjjZP2gYcr-Q,2.5,3.6339869281,3.5,Mexican,33.6091177,-112.3187703,1.0
7230,-Mf4I8Jr_Vly37Z3Mgf0zQ,3.5,3.71693633128,3.5,American,33.4523458,-111.9255101,1.0
7231,dKcC4USj8GrhllP39Wv_zw,3.0,3.57892219388,3.5,Sandwiches,33.6977395,-111.925314,1.0
7232,TBCQ8RimkoPynUoMFmxpLg,3.5,3.71693633128,3.5,American,33.6399115,-112.3040376,2.0
7233,9IbQxDmWBG2t8w9nw9VgEA,4.0,3.1048459737,3.0,Chicken Wings,33.3915417,-111.9386689,1.0
7234,vAG0S6wvahvTqFUjPLPH3w,3.5,3.57892219388,3.5,Sandwiches,33.330835,-111.792282,
7235,C-frmXCGIhmmu0FP17GhRQ,3.5,3.57892219388,3.5,Sandwiches,33.5246905423,-112.047209605,1.0
7236,rhzxd7fYzQU620N3XzAiuQ,3.5,3.82181004157,4.0,Italian,33.498915,-111.928258,3.0
7237,spGiAj6ZDwjjBL1q6DXQZg,3.0,3.9655426491,4.0,Cafes,33.307434,-111.742122,2.0
7238,zK8K4a46zzVqtOGarXs10g,1.5,3.57690228931,3.5,Burgers,33.5394781,-112.064706,1.0
7239,3E2j2avZJjNKCeWZIGZYTw,2.0,3.1048459737,3.0,Chicken Wings,33.495555,-112.223591,1.0
7240,zUbPimyX-dT1SOyvdSYTTQ,2.0,3.57690228931,3.5,Burgers,33.6550622,-112.1335065,1.0
7241,aOlGzngiGZaoewGKAimjTA,4.0,3.71693633128,3.5,American,33.5297343588,-111.972578358,2.0
7242,OqRD-pLL7JNyYvmbcNmaDQ,3.0,3.71009169789,3.5,Japanese,33.6348473,-112.2208517,2.0
7243,t5sGjdKZ5R2bdsTOPG5f-Q,1.5,3.1048459737,3.0,Chicken Wings,33.0746,-112.043,1.0
7244,b60J3HQD9aWyVWBn6El9wQ,1.5,3.62743413517,3.5,Cheesesteaks,33.383123,-111.964485,1.0
7245,8aiSzfAbYn8e2bOZoBH9xQ,4.0,3.6339869281,3.5,Mexican,33.4953399568,-112.168565132,1.0
7246,nk6_ipMkmUvUtq6Xvncf0A,3.5,3.71009169789,3.5,Japanese,33.6234517,-111.9298622,2.0
7247,7iFL3b8m4PT0kxosv-SB_A,4.0,3.82181004157,4.0,Italian,33.6265267,-112.1849411,1.0
7248,cvb__rYMkj4BMhC3p_FB3Q,4.0,3.96373260145,4.0,Greek,33.4797564,-111.9941067,2.0
7249,FKlr2XmPA7G5MlMFpka1OQ,1.5,3.1048459737,3.0,Chicken Wings,33.4076349,-111.950222,1.0
7250,yZSxQT84u6CL_lmfHKMMNQ,3.0,3.2826009922,3.5,Fast Food,33.6661217191,-112.204002142,1.0
7251,LEWwr5Qu2NKKv4t2BvtA6A,3.0,3.71693633128,3.5,American,33.442375,-111.955643,1.0
7252,954o54yKmtBrd_F3EynwNA,4.0,3.82181004157,4.0,Italian,33.8233303,-111.9235775,2.0
7253,52OM_pfQNbWAwZ4ztWqaJQ,3.0,3.71693633128,3.5,American,33.5794609,-111.9261458,1.0
7254,kJ2aJFIJIK_Hnr8aj043kw,3.5,3.61342062193,3.5,Steakhouses,33.5752011,-112.116193,2.0
7255,IkukcWBvBl10_5VPbx-Liw,4.0,3.90542280151,4.0,Thai,33.2625334,-111.8594296,2.0
7256,zmjWXerSZlB0eRLxrKevYQ,3.0,3.57892219388,3.5,Sandwiches,33.5103784,-112.0466077,1.0
7257,UnpufJ2XBZd27f8X-Zz7eA,4.5,3.92929464199,4.0,Breakfast & Brunch,33.4001068,-112.0008987,1.0
7258,iPOvppPpoMPUMPyVN81JLQ,2.5,3.71693633128,3.5,American,33.6359498,-112.2343215,2.0
7259,ewqEvlKJQkHZZ7eFlKzw3g,4.0,3.67025617774,3.5,Pizza,33.4604214,-112.358244,2.0
7260,7pj0w2wN4LWhvTCPz78h1Q,2.0,3.71693633128,3.5,American,33.4244496,-111.9802141,2.0
7261,rQ4z0EStSZE4acgkne6Hmg,4.5,3.71693633128,3.5,American,33.4728423,-112.0560979,2.0
7262,io3BlnqEL7mRkUGp1fWNjw,4.5,3.75842852198,4.0,Barbeque,33.4792917767,-111.753202416,1.0
7263,n1qvZujqtCNQyr2KRFRCDA,2.5,3.2826009922,3.5,Fast Food,33.391022,-112.13426,
7264,XGUrSgfo-ZN9Ib1pIPU-SQ,3.5,3.71693633128,3.5,American,33.6069269214,-112.355874562,2.0
7265,pDXv67UQjBKScEgGhc5yLg,2.5,3.71693633128,3.5,American,33.6562094945,-112.013146877,2.0
7266,SMpL3z4FLF07bRA6-y22JQ,4.0,3.90542280151,4.0,Thai,33.4929046,-111.9277492,2.0
7267,8OCAg8AEC2XB4q56CcwgeA,2.0,3.67025617774,3.5,Pizza,33.3616118821,-111.789676957,1.0
7268,LXBsdqhwSB0ebzBkZO4AXw,3.5,3.9655426491,4.0,Cafes,33.4035371,-111.9709396,2.0
7269,X1iWMwX_f9FJkyd-xcHVgA,4.5,3.67025617774,3.5,Pizza,33.4227968,-111.9345668,1.0
7270,KleJUKZjGFFhybrcpZIyHQ,4.0,3.75842852198,4.0,Barbeque,33.8326435,-111.9486039,2.0
7271,Btmq4WdwevpVWTPjhzf1YQ,3.5,3.71693633128,3.5,American,33.3052413358,-111.786033511,2.0
7272,RiJ7ERp0UkQqaOFsrSP4zw,4.0,3.71693633128,3.5,American,33.4678388,-112.0296326,1.0
7273,8WfxFaOGJu_rARD4Xe-MQw,3.0,3.82181004157,4.0,Italian,33.3771903,-111.9520135,2.0
7274,2fG3XOwCz8iq2g94mBub9Q,3.0,3.67025617774,3.5,Pizza,33.3767877,-111.7229301,1.0
7275,-8wyZkzfBmCFkMwCGcR4PQ,3.5,3.57892219388,3.5,Sandwiches,33.505884,-112.047907,1.0
7276,YJoph5UiUZ3BEb49vyFAuQ,3.5,3.71693633128,3.5,American,33.5239412,-112.0484694,2.0
7277,uolEvib8OPKVKLhdiDCtbg,2.5,3.61342062193,3.5,Steakhouses,33.2698478031,-111.984127979,2.0
7278,q-UtIUIsL6W7_fxuxBfxeA,2.0,3.1048459737,3.0,Chicken Wings,33.5788804,-112.2350045,
7279,_uf5F_RiMBPHSl2Saex8AA,3.0,2.94617563739,3.0,['Restaurants'],33.3223,-111.8767,3.0
7280,9qxRn-qokwlmnRnv6-baLA,2.0,3.61826552747,3.5,Chinese,33.3361113,-111.7906079,1.0
7281,wH9WtaTlrRawH_IpK90RPg,3.5,3.71693633128,3.5,American,33.5008947,-111.9203705,2.0
7282,BwXahMRf6-VuD_nKTNYQTw,3.5,3.68550936056,3.5,Asian Fusion,33.6382071,-111.9773021,1.0
7283,77I5jeDjR1hElf8jvvLPng,3.0,3.6339869281,3.5,Mexican,33.509581,-112.1848097,1.0
7284,z0rbqzkp6JAorvx3rXANYg,2.5,3.67025617774,3.5,Pizza,33.5099747,-112.1783152,2.0
7285,tsom7jUEr_DetH65ZtEc3w,4.0,3.76805465192,4.0,Salad,33.4219357,-111.941963,1.0
7286,DIb64WfVqSJ_J9jqOP30pg,2.5,3.57690228931,3.5,Burgers,33.3048837,-111.999472,1.0
7287,TepT2VeFe3tMYdAiqj12vg,3.0,3.2826009922,3.5,Fast Food,33.5825876,-112.0098473,1.0
7288,Paxv-eS5fc5AkABCkdX1pA,2.5,3.82181004157,4.0,Italian,33.4778891054,-112.254362963,2.0
7289,M_GFrB5jq323JAIh9aU0Bw,2.5,3.6339869281,3.5,Mexican,33.366193,-111.825118,1.0
7290,cI2-F7dOj31fUiYCWY2vPg,4.0,3.6339869281,3.5,Mexican,33.6375904686,-112.272295314,1.0
7291,y6uO4ydAwBHUujfiSktxZg,3.0,3.6339869281,3.5,Mexican,33.6402142,-112.2293805,2.0
7292,SVPc4fV5uffVWVZIPnkGmw,4.5,3.71009169789,3.5,Japanese,33.3353841,-111.9270761,2.0
7293,B6sT5YGBYB9KfhkiZtzQ4A,4.0,3.61826552747,3.5,Chinese,33.2181007,-111.8588719,1.0
7294,M0qJweLJaNO2ikd8koYn4w,3.5,3.93025634033,4.0,Vietnamese,33.4505535,-112.0741097,2.0
7295,QCBDZRNNJfTeK-YCKyjiHw,4.5,3.71693633128,3.5,American,33.3021027,-111.8425125,2.0
7296,86fq6mtHmd6VL8GROG4vSQ,4.0,3.71693633128,3.5,American,33.6705554947,-111.906227021,2.0
7297,7wbX2EjufRG7AtvUwJTFxw,2.5,3.57690228931,3.5,Burgers,33.6526,-112.25681,1.0
7298,1TB4WNBOdNQkueagIUh_FA,3.5,3.71009169789,3.5,Japanese,33.6705101787,-112.201765661,1.0
7299,Xhrg9t7GGokrQecxXSOvUg,3.5,3.85423556347,4.0,Delis,33.5981368583,-111.983612517,2.0
7300,S8R5c7-plWe3NtmijYAJvg,3.5,3.85423556347,4.0,Delis,33.494584,-111.9893773,1.0
7301,fKcBuBxo4c6PxzHluTVeWA,4.0,3.82181004157,4.0,Italian,33.5326603,-111.9260978,2.0
7302,OkXpdUozVS3vjSRtCoSIvw,2.5,3.2826009922,3.5,Fast Food,33.4841425,-112.0746935,1.0
7303,znmvCpcwxYk_kYCqtUFt5Q,4.0,3.99892241379,4.0,Kosher,33.611903,-111.9261,2.0
7304,ETrtpthOGuC8q7rE17s30g,3.5,3.57690228931,3.5,Burgers,33.3199737951,-111.890194592,2.0
7305,qlrZzAktK8wODSHxhLEK7w,4.0,3.6339869281,3.5,Mexican,33.5089964,-112.0670039,1.0
7306,m3O2EFVs3eo8s40MGGzmsA,3.0,3.1048459737,3.0,Chicken Wings,33.3640435,-111.8774978,1.0
7307,OfoG4gnacvSo2vG9285njQ,4.5,3.61826552747,3.5,Chinese,33.30478,-111.789131,1.0
7308,Tt6DYs0TyERWHWW5xiRL_A,4.0,3.69719712054,3.5,Bars,33.640832,-112.151282,2.0
7309,4XJ8gO6cbS6PuZ9dzPsrBg,3.0,3.2826009922,3.5,Fast Food,33.596967,-112.037524,1.0
7310,CdWrHBOvTZ6i0Z37iFaV3g,3.5,3.71693633128,3.5,American,33.619783,-111.897328,2.0
7311,cKjCB4tJNH2x46VRf_az9A,3.0,3.2826009922,3.5,Fast Food,33.3815112,-111.7400121,1.0
7312,AstBY--d6rxLfrVIfXHF0g,4.0,3.71693633128,3.5,American,33.4800301695,-112.080959348,2.0
7313,o8xzAUMAdq08IS-BOEBORQ,2.0,2.94617563739,3.0,['Restaurants'],33.43671,-112.03609,2.0
7314,jnYXh397aNwrkffOa8zoOA,4.0,3.67025617774,3.5,Pizza,33.5813148,-112.0989931,2.0
7315,4xpACaa99_KFokYvNLXMBA,3.5,3.90542280151,4.0,Thai,33.5520415399,-112.134564066,1.0
7316,tiLDQO66G69FBHdnndLUAg,2.5,3.71693633128,3.5,American,33.1372098033,-111.539136171,2.0
7317,n-iA7O3vKAgCMk3Caf2Syw,4.0,3.85423556347,4.0,Delis,33.3796209,-111.7571603,1.0
7318,wwQxWLK7kHj6MaywBdcfFw,3.0,3.61826552747,3.5,Chinese,33.4787159,-111.9255906,1.0
7319,FxteKHchB9rFBHTZNTZH_A,2.0,3.71693633128,3.5,American,33.6421316,-112.3557071,2.0
7320,4hqPdtPCH8rLHTet7k8-RQ,1.5,3.2826009922,3.5,Fast Food,33.4806655,-112.2532239,1.0
7321,aQ9qHCd6OBIOvClTlnZrZg,4.5,3.92929464199,4.0,Breakfast & Brunch,33.4004519,-111.9579814,1.0
7322,xBkOGBlZsZQzvDfHyki6hg,4.0,3.1048459737,3.0,Chicken Wings,33.5674419,-112.0730934,2.0
7323,Eq3gzgiRIGYtubbZw1mDlQ,3.5,3.6339869281,3.5,Mexican,33.3015239,-111.8410643,2.0
7324,9vhGblDXvWM_6q_kWdfInA,3.5,3.82181004157,4.0,Italian,33.7515472,-111.9913402,2.0
7325,Nc2TtVj6py6dHH_XdWAKRQ,4.0,3.2826009922,3.5,Fast Food,32.8799177,-111.7253005,1.0
7326,zlatJeuJl05vsJoHM6XEDA,3.5,3.61826552747,3.5,Chinese,33.3375314,-111.8596545,1.0
7327,zHF1397o5O0zsk87EWkoUQ,4.0,3.71009169789,3.5,Japanese,33.6219044,-111.9045434,1.0
7328,UcEaSZ2nd721f0C67zN23w,2.5,3.61826552747,3.5,Chinese,33.3792202,-111.9767429,1.0
7329,Vbcd56jQ5tsrlsvTUHBz8Q,3.5,3.6339869281,3.5,Mexican,33.4217887,-111.8504052,2.0
7330,0qPmDwHa9NdvvIOgerR8HQ,3.5,3.71693633128,3.5,American,33.499705,-111.927222,3.0
7331,ay9zqzRGydZz_zfgSt05WQ,3.0,3.67025617774,3.5,Pizza,33.1614094444,-111.565003479,2.0
7332,3aHP5oRjHkb48zqTiOp01A,3.5,3.57690228931,3.5,Burgers,33.2631454098,-111.66864194,2.0
7333,WuXfCTjqkwKT6tSNonWFVQ,4.0,3.71693633128,3.5,American,33.5662711,-111.9255423,2.0
7334,SDwYQ6eSu1htn8vHWv128g,4.5,3.92929464199,4.0,Breakfast & Brunch,33.5021111,-111.9963386,2.0
7335,o5uBG_6FXrZOJkk_y_aFXw,4.5,3.2826009922,3.5,Fast Food,33.3185608,-111.9258046,1.0
7336,Hsqmm5Ub2a89lX0xDCfNaA,4.5,3.6339869281,3.5,Mexican,33.6103797,-112.2480425,1.0
7337,-E6XYf1ce1NCtV3QQI-3xA,3.5,3.71693633128,3.5,American,33.388376024,-111.857697843,2.0
7338,_DZfwU9dE9Q5I1-1jiM1vQ,4.0,3.67025617774,3.5,Pizza,33.4671841,-111.9086242,2.0
7339,eyT6w_RVpjRnbz4hToBqtA,3.0,3.70203665988,3.5,Indian,33.640223,-112.004267,2.0
7340,go7P0c2cDqQoLAkETvujiA,3.5,3.71693633128,3.5,American,33.6400811308,-112.201252918,1.0
7341,AYPTLvxlCw2euajnglksTA,3.0,3.71693633128,3.5,American,33.5451415765,-111.968966646,2.0
7342,gPCUIvpMCXVDRqszO8v69w,3.0,3.71693633128,3.5,American,33.4498067259,-112.074673826,1.0
7343,GmehbDe7qSPDxyDOOK4_Eg,3.5,3.85423556347,4.0,Delis,33.4637449631,-112.341754741,1.0
7344,uj6l40XDcMKnbBX-ogiaeg,1.5,3.57690228931,3.5,Burgers,33.4215855,-111.9408399,1.0
7345,wxQamxLLHo_2d5Kgs70kOw,2.5,3.6339869281,3.5,Mexican,33.5966437,-112.2031102,1.0
7346,v1YerIajfn5ihf9PE-xxFA,3.5,3.85423556347,4.0,Delis,33.6756727,-111.9791944,1.0
7347,fjHUnUP1Lt-YAbeWUx2LrQ,3.0,3.71693633128,3.5,American,33.4219963,-111.9398864,1.0
7348,0_3hrGrrP-J5eeHRwQfZ6w,3.5,3.6339869281,3.5,Mexican,33.6107116,-112.1006458,2.0
7349,YsB1NWGekh-4ETJW3vyyWw,3.5,3.71009169789,3.5,Japanese,33.446572,-111.977677,1.0
7350,d_I2nyM2Wlc_g6aWTdAkIQ,3.0,3.1048459737,3.0,Chicken Wings,33.3728197028,-112.573540672,1.0
7351,XaJ6uLgV9_siVtliFv_eDQ,4.5,3.2826009922,3.5,Fast Food,33.5745565,-111.7163752,
7352,-KSjEAnm5w8TBdRVLVwi9Q,4.0,3.6339869281,3.5,Mexican,33.3930078,-111.9140004,2.0
7353,8HheTzFpxkOlfFxJy-sIMw,4.5,3.71009169789,3.5,Japanese,33.5395321685,-111.924576391,4.0
7354,E6DnUFy3GoN4DxTqturtug,4.0,3.82181004157,4.0,Italian,33.436137,-111.716897,2.0
7355,AoO0FJyUm01lmIJJTcPWEQ,4.5,3.92929464199,4.0,Breakfast & Brunch,33.4064076,-111.7716542,1.0
7356,6TuM3UyFP9O9uzTP0dVZMw,3.5,3.71693633128,3.5,American,33.5651494,-111.9152929,2.0
7357,CuLdSn4wFwog-z2OMSwBCQ,3.5,3.71693633128,3.5,American,33.7306843,-112.1206413,2.0
7358,KcdZ5y6a88nH846sNLeVWA,4.0,3.83805923125,4.0,Seafood,33.4233639,-112.2260121,2.0
7359,wXi3tA0rkTJTqdJ31PUv8g,2.5,3.71009169789,3.5,Japanese,33.5828907,-111.924368,
7360,GePBM2lae-fkAKHcfbXafA,4.5,3.6339869281,3.5,Mexican,33.4511577,-112.119587,1.0
7361,y5L1AEfncjbh1BX2hKRBzA,5.0,3.71693633128,3.5,American,33.6559721,-112.13388,1.0
7362,AZs2wkzSZ78uM5uQb430rg,2.0,3.67025617774,3.5,Pizza,33.4220234,-111.8402676,1.0
7363,oGLGmDK56HDJJ3-yvTruEA,3.0,3.61342062193,3.5,Steakhouses,33.3012561,-111.7424162,2.0
7364,MG1IbQUurcXn8NQgXGM34Q,3.5,3.85423556347,4.0,Delis,33.423805,-111.735789,1.0
7365,prOF-cHJpef6EaQ9FKA-3Q,1.0,3.1048459737,3.0,Chicken Wings,33.3781101,-111.6386664,
7366,wUARGt36G3XarRLFWiqFIQ,4.0,4.14091192032,4.0,Gluten-Free,33.3926053,-111.9412417,1.0
7367,UL3OMN_c-NXHlyb97pDifA,3.5,3.71693633128,3.5,American,33.5028371,-111.9294198,2.0
7368,kL_jHwyhukP1Yk5XmaxmxA,3.0,3.71693633128,3.5,American,33.6494707,-112.3665932,2.0
7369,sm_m4pl29svDt_ZoNiK5hg,1.5,3.1048459737,3.0,Chicken Wings,33.4930838,-112.2023003,1.0
7370,Vak7jP7fu6LUxQDZmSZE3g,2.5,3.6339869281,3.5,Mexican,33.3202869,-111.8905049,1.0
7371,XH9lXn-TKGO3S3ACpOsfaw,4.0,3.2826009922,3.5,Fast Food,33.4078133,-111.950932,1.0
7372,IpoHVr_dky26bJD_hlXHfQ,4.5,3.6279296875,3.5,Spanish,33.4998,-111.923509,2.0
7373,C3EghWth7__-NiXxvrXrqg,2.0,3.57690228931,3.5,Burgers,33.432439815,-111.865360144,1.0
7374,g4TpnFnO7ULVJDbWiI-VHg,4.0,3.2826009922,3.5,Fast Food,33.653661,-112.237108,1.0
7375,2nGw5zkzvO5c2eH5P4C_kg,3.5,3.71009169789,3.5,Japanese,33.467159,-111.9084695,1.0
7376,QSCeI8HdUluG-YmbDWo-fw,3.0,3.82181004157,4.0,Italian,33.597327,-112.014251,2.0
7377,BBQe1NQW0s-SKjBBHelJ_A,2.0,3.67025617774,3.5,Pizza,33.3950959,-111.7527623,1.0
7378,SXKSfLeqNDBLEJAAxjLdbA,3.5,3.61826552747,3.5,Chinese,33.4644938,-112.3560669,1.0
7379,LqBkt9cmVMYrCBrxqbPuCw,4.0,3.6339869281,3.5,Mexican,33.6098633,-112.2396795,1.0
7380,xC3s402bu9HBJwvH0RUUZg,3.5,3.85423556347,4.0,Delis,33.4892174,-112.3488504,2.0
7381,Np5XWa-SL9fpboELzJmemg,4.0,3.6339869281,3.5,Mexican,33.40724,-112.06422,1.0
7382,rGHktXbee4CErLsMrPqbrA,3.5,3.82181004157,4.0,Italian,33.6387302,-112.0662042,1.0
7383,0hY0qoXHcI3czshcrZPpYg,2.5,3.6339869281,3.5,Mexican,33.6232445,-112.1336723,1.0
7384,GKEJY64oANvdpvSdP7uyMQ,3.0,3.6339869281,3.5,Mexican,33.2788370595,-111.685296042,2.0
7385,0ieEqGInYunNBaBzg8j_WQ,3.5,3.67025617774,3.5,Pizza,33.6757978731,-111.971066706,1.0
7386,JM6LomVcFiSt_agY4dVGZA,4.0,3.82181004157,4.0,Italian,33.5737729,-111.8621882,2.0
7387,gLYvUx5L7awAUIxK7rp6NA,3.5,3.85423556347,4.0,Delis,33.598313,-111.9829,1.0
7388,7x-e_cU8XX01gftJ8-s5Gw,3.5,3.82181004157,4.0,Italian,33.5003559,-111.918608,2.0
7389,-W0jwQWW6xx2K0f6ZnmefA,4.5,2.94617563739,3.0,['Restaurants'],33.635323,-112.27539,2.0
7390,dQQ4wVKoGZGpqo_SAxz_NQ,4.0,3.57690228931,3.5,Burgers,33.9718929,-112.7222862,1.0
7391,GDwvyDgnUombMKvrVnqxvA,3.0,3.71693633128,3.5,American,33.5816604,-111.6827725,2.0
7392,tb24fvNJfHhyKEXkKn12Xw,4.5,3.71693633128,3.5,American,33.4588421,-112.0609975,2.0
7393,ne-MrVw2vwLb5nMeUE1yyg,1.5,3.67025617774,3.5,Pizza,33.6387561,-112.3891486,2.0
7394,PQ-6WWl4A0VkZzhRCEacVA,2.5,3.4389031266,3.5,Buffets,33.5026862,-112.0821589,1.0
7395,4RsM5U2poPyQZsaefj85lA,3.5,3.61826552747,3.5,Chinese,33.5378837,-112.1660776,1.0
7396,B8ujMtvvpHyEQ2r_QlAT2w,4.0,3.6339869281,3.5,Mexican,33.5237363,-112.048103,2.0
7397,D7isHJBU2IslybDaLCPMgA,2.5,3.71693633128,3.5,American,33.4431877136,-112.555145264,1.0
7398,kjZJsF1juY_pTOw_A8Ve6w,3.0,3.71693633128,3.5,American,33.5092616,-112.0376214,2.0
7399,Fn3crCspsg3S_MqI0f1h6w,3.5,3.67025617774,3.5,Pizza,33.3574524,-112.4296587,1.0
7400,6Q_WeP3JxYoFciwcjMStWw,3.5,3.71009169789,3.5,Japanese,33.6666993,-112.1236355,1.0
7401,hYpMAfx_YKykMVEH-loC6Q,4.5,3.96373260145,4.0,Greek,33.464349,-111.908369,1.0
7402,shlAd7PLzWlQrkQ0uYcBBg,3.5,3.90542280151,4.0,Thai,33.69869,-111.917446,2.0
7403,Oq6auTf00XU2s5CJKKa7PA,3.5,3.6339869281,3.5,Mexican,33.430535,-112.345359,2.0
7404,4InBwLBQ0EZK14c8cY2-xQ,4.5,3.57892219388,3.5,Sandwiches,33.4463601,-111.9270081,1.0
7405,pDKJ7ukusXHmYIhxNuSGcw,3.5,3.82181004157,4.0,Italian,33.654846,-112.188569,2.0
7406,VDr0xMDFASWnwKyS0qRaOQ,4.0,3.71693633128,3.5,American,33.509874,-112.011835,2.0
7407,6JXsS9bDrFUvyvktsIXX2w,2.0,2.94617563739,3.0,['Restaurants'],33.5675288728,-112.171232772,
7408,LVpiHgppBVfIEtukaIB8FQ,4.5,3.85423556347,4.0,Delis,33.4947065,-112.2919195,3.0
7409,c3xkboF2p9rfzUFpBBn_tQ,2.5,3.71693633128,3.5,American,33.3900526,-111.6839265,2.0
7410,2z5szZf7vZakhyIoIdTFyQ,4.5,3.85423556347,4.0,Delis,33.5085786,-111.9270662,2.0
7411,aLN2XFNX3cpk3PKkQuafGA,3.0,3.71009169789,3.5,Japanese,33.450327,-112.342703,1.0
7412,eX_f1ZzrpejCp6xJpfLmDQ,4.0,3.96373260145,4.0,Greek,33.4947485,-112.0632758,1.0
7413,L530QbNnHIwCvnElu7ENug,4.0,3.2826009922,3.5,Fast Food,33.393733,-111.698982,2.0
7414,upD25Rrwzv7Q5LRRLf888A,3.0,3.71693633128,3.5,American,33.6765858,-111.9663675,2.0
7415,jrZ4CdPKcXtFv_xhV8ThaA,3.5,3.6339869281,3.5,Mexican,33.4218308,-111.8865831,1.0
7416,LtJmxo4ZozEyB8JVwltMkw,3.0,3.57690228931,3.5,Burgers,33.4297449,-112.065708,3.0
7417,DPXobjIYxAhcpn-GiNVd2w,3.5,3.90542280151,4.0,Thai,33.5362437255,-112.185516357,2.0
7418,VCGyfZMhaCNUnYTK-ihvXQ,4.0,3.61826552747,3.5,Chinese,33.5347563558,-112.175063968,1.0
7419,fec8QvPrbn4i96_ASSGiWg,1.5,3.57690228931,3.5,Burgers,33.4150573,-111.7345006,2.0
7420,RUZTqEmHP_K9pV4fyzJ7dA,3.0,3.4389031266,3.5,Buffets,33.2631795727,-111.856432372,2.0
7421,y64emAT5wGuCiqJgRbCXIg,4.0,3.6339869281,3.5,Mexican,33.4146718,-111.6286337,1.0
7422,OrXzZB0M0DbPXx3F_X6GkA,3.5,3.71693633128,3.5,American,33.4178002,-111.5507642,1.0
7423,KhJVLpvx3_EPZSoOA76TgQ,4.0,3.6339869281,3.5,Mexican,33.0232023,-111.3872418,1.0
7424,hEoHJJf6vYzQb4iFkTgX2A,3.5,3.70203665988,3.5,Indian,33.4662738,-111.9004743,2.0
7425,eZyqa81qS0LuH0Bv8vfvrw,4.0,3.57690228931,3.5,Burgers,33.4593387,-112.340383,1.0
7426,EzMFvyGJ8onE6zANDY9qRg,3.5,3.1048459737,3.0,Chicken Wings,33.3657827,-111.6350577,1.0
7427,PJ5p1Fs_cOORU0xO5kZI5w,2.5,3.57892219388,3.5,Sandwiches,33.6111562097,-112.185173536,1.0
7428,vurk3jST-KeVPcK5tl6YGA,3.0,3.95418432203,4.0,Fish & Chips,33.4668263,-112.1710935,
7429,uQni9zWYFcz7LUn2_hIdDQ,4.0,3.71693633128,3.5,American,33.3020248413,-111.842025757,2.0
7430,BLVGxzJMxu8SKM_ZoEonPw,4.0,3.61826552747,3.5,Chinese,33.4765,-112.224647,1.0
7431,vQypkd9CaXRODFbikLn4Jw,3.0,3.71693633128,3.5,American,33.3364432,-111.8226311,2.0
7432,wOvAbdVYDaguotpdSALsfg,3.0,3.71693633128,3.5,American,33.4252893,-111.9396982,2.0
7433,rRe2eLIQ4MQ7d6vFL26Qdg,4.0,3.85423556347,4.0,Delis,33.6250466,-112.4143796,1.0
7434,coXomDOValXzks6BwMHG1A,4.0,3.71693633128,3.5,American,33.4743013,-112.0649235,2.0
7435,4zBdx_EZFaDFJ9MvqxYNeg,3.5,3.6339869281,3.5,Mexican,33.6272318,-112.0121147,1.0
7436,x_mxrJALBi5No9CxRswEaQ,3.5,3.6339869281,3.5,Mexican,33.670048182,-112.200473017,1.0
7437,7lB6Yr3KCe9DVnbs1ihpMw,4.0,3.1048459737,3.0,Chicken Wings,33.4842775,-112.3643435,1.0
