,business_id,categories,latitude,longitude,review_count,stars,state,integer_business_id
3338,XpegQQruI5HSoQk7smiugQ,"[u'Bars', u'American (Traditional)', u'Nightlife', u'Restaurants']",40.428156,-79.974874,7,3.0,PA,66889
3339,7AEj6ZdpIie_G3ANgC3oLg,"[u'Bars', u'Nightlife']",40.4340465,-80.0065323,5,2.0,PA,66900
3340,ToEOrGZTU6qiZEfVfT6-LQ,"[u'Car Wash', u'Automotive', u'Gas & Service Stations']",40.3511542303,-80.0230502083,9,3.0,PA,66910
3341,oVXEYJONL2TS9-GdPqSfTg,"[u'Hotels & Travel', u'Event Planning & Services', u'Hotels']",40.4038660051,-80.0408175681,14,3.0,PA,66929
3342,r0kyBgik60QjmXoK0xk2ug,"[u'Photographers', u'Event Planning & Services']",40.4417703,-80.0870155,7,5.0,PA,66942
3343,Kcr-bbIASd4z6mOPKvD7og,"[u'Pizza', u'Restaurants']",40.495421,-80.055926,16,2.0,PA,66965
3344,jo5JBZr5QD1C0ewd-JaaUA,"[u'Mexican', u'Restaurants']",40.4291214,-79.9695301,4,2.5,PA,66994
3345,KecF-ggSNjydh-Jf2uZf3w,"[u'Pizza', u'Restaurants']",40.3518929,-80.050278,6,2.5,PA,66997
3346,kt39UAKxbokrQFx_-MGJNA,"[u'Pizza', u'Restaurants']",40.3665776,-79.9814707,3,3.5,PA,66998
3347,2pciM3LLPSODnu0cvHp0cg,"[u'Landmarks & Historical Buildings', u'Public Services & Government']",40.4415050539,-79.9951950833,3,4.5,PA,67007
3348,xt88BbPmF3QGysdF55ru_A,"[u""Women's Clothing"", u""Men's Clothing"", u'Fashion', u'Shopping', u'Accessories']",40.4721928,-79.9590878,12,4.5,PA,67036
3349,8xvnIG6zg2cA-thJJ5NW8A,"[u'Burgers', u'Bars', u'Nightlife', u'Delis', u'Restaurants']",40.49046,-79.904612,14,3.5,PA,67038
3350,gbTYxxfAHVjQ0jEg6QfZmg,"[u'Greek', u'Restaurants']",40.4507558,-79.9851419,8,3.0,PA,67070
3351,uvqLZ4QDuoW1ConHmJZTWw,"[u'Bars', u'Nightlife', u'Lounges']",40.3977871,-80.0358083,9,4.0,PA,67084
3352,Dwc7RvkEyrUtfIk-Ygw1AQ,"[u'Bars', u'American (New)', u'Cocktail Bars', u'Nightlife', u'Restaurants']",40.4307117137,-80.0074910503,65,4.0,PA,67086
3353,swlpxJkixbPEaRJQHjSi4g,"[u'Cafes', u'Restaurants']",40.4404759529,-79.9990061671,6,3.5,PA,67096
3354,okvhzVSYwfN02cn3reYXHw,"[u'Food', u'Breweries']",40.4771669,-79.956985,71,4.5,PA,67112
3355,MmRqTcPD3dOf_yfpF4I_wA,"[u'Thai', u'Restaurants']",40.4371292,-80.0005157,18,4.0,PA,67165
3356,K_nqJ1VLJT8Z29MarQR27Q,"[u'Local Services', u'IT Services & Computer Repair']",40.3626330534,-80.0296475111,6,5.0,PA,67190
3357,m4LaTWm5vP01mGpFcqoPZw,"[u'Gastropubs', u'American (New)', u'Restaurants']",40.457185,-79.916872,153,3.0,PA,67195
3358,35gRYZvj3TLGsw1HB3Hg_g,"[u'Local Services', u'Sewing & Alterations']",40.3740496,-79.9823748,3,3.5,PA,67519
3359,3M0IdqpLqqXFuOtPF0DyzQ,"[u'Pubs', u'Bars', u'Nightlife']",40.3639029,-80.0279158,8,3.5,PA,67545
3360,my43CcNFtWLxYX50vA-irw,"[u'Music & DVDs', u'Books, Mags, Music & Video', u'Shopping', u'Videos & Video Game Rental']",40.39375,-80.035511,9,4.0,PA,67553
3361,hyf5uy3Wgw92NxXjhGMfNA,"[u'Arts & Entertainment', u'Cinema']",40.470045,-79.96115,32,4.5,PA,67565
3362,Lb2TBwZelvHqb5n-o4Zgww,"[u'Bars', u'Nightlife', u'Beer Bar']",40.4699387,-79.9610646,26,4.0,PA,67576
3363,kHLZZxEhqykXMED30oqgUw,"[u'Food', u'Coffee & Tea']",40.428744,-79.9840362,3,5.0,PA,67584
3364,f-y5_HpoNwQqdNq1MhJkDg,"[u'Food', u'Ice Cream & Frozen Yogurt']",40.4658686,-80.0996917,11,4.5,PA,67670
3365,T_KgxAeUAbQboY4u_yrmjQ,"[u'Active Life', u'Gyms', u'Cycling Classes', u'Yoga', u'Fitness & Instruction']",40.4812093824,-80.0414977223,12,5.0,PA,67708
3366,-2pv5J-_HN1Tu8adfRxFlg,"[u'Electronics', u'Shopping']",40.429025,-79.979677,3,2.5,PA,67715
3367,XWI3o9OeEKg0IPUjtn4kpQ,"[u'Discount Store', u'Shopping']",40.4243499,-79.8876968,3,3.5,PA,67767
3368,5F1pFxJVAqkDzukIHva5JQ,"[u'Barbers', u'Beauty & Spas']",40.457544,-79.925605,47,4.5,PA,67777
3369,YbL6pbLmW_mohngendXsQA,"[u'Delis', u'Restaurants']",40.4385062,-79.9996761,6,4.5,PA,67783
3370,zbBNM_2GaDgEw_C8Kyp2Eg,"[u'Food', u'Grocery']",40.4600213,-79.9726906,11,4.0,PA,67824
3371,2o9Q_POBRcApxLCNcuSWvA,"[u'Steakhouses', u'Japanese', u'Restaurants']",40.4869863,-79.8868327,7,3.0,PA,67843
3372,yhzRoqJrDYku_48CFfi0ig,"[u'Bars', u'Middle Eastern', u'Nightlife', u'Restaurants', u'Hookah Bars', u'Halal']",40.4701312,-79.9605139,45,4.0,PA,67847
3373,BLGO4IGQYznS0XmZP1IBNg,"[u'American (Traditional)', u'Restaurants']",40.383941,-79.9042879,3,4.0,PA,67853
3374,Nsj_sFtGulFjztuvU4I4eg,"[u'Tapas/Small Plates', u'Restaurants']",40.4604323,-79.9252567,84,3.5,PA,67878
3375,wRzG7Gx-pAM9nTnVVnF2Rg,"[u'Salad', u'Restaurants']",40.4410836,-80.0013393,48,3.5,PA,67882
3376,vNL0T2hrlIO33Rbbbi4sLg,"[u'Food', u'Ice Cream & Frozen Yogurt', u'Coffee & Tea', u'Sandwiches', u'Restaurants']",40.4601050478,-79.9242326812,22,4.0,PA,67950
3377,2f99eqxFG2osiQVCdiCS_g,"[u'Active Life', u'Parks']",40.4331473,-79.9360299,14,5.0,PA,67956
3378,-PlmrxnB6Wn52ILOAyfyKA,"[u'Burgers', u'Restaurants']",40.495048,-80.066432,3,3.5,PA,68053
3379,r9rub_ajcb-3yYsYYD5apw,"[u'Nightlife', u'Bars', u'Restaurants', u'Pizza', u'Italian']",40.4435995,-80.0003448,334,4.0,PA,68071
3380,2CVv0URvnKNXA5EfeEb9Eg,"[u'Food', u'Coffee & Tea', u'Cafes', u'Restaurants']",40.4579855,-79.9352334,14,3.5,PA,68096
3381,gsS84lf4hAVEWdP__oFR7g,"[u'Food', u'Ethnic Food', u'Restaurants', u'Mediterranean', u'Specialty Food']",40.4442059,-79.9955278,21,4.0,PA,68134
3382,P-nt4WK6ddWXexQ2wIh4qQ,"[u'Food', u'Grocery']",40.3920757,-80.0179599,3,4.5,PA,68137
3383,PRERLYDy36PSnpJlgrkAMA,"[u'Bars', u'American (Traditional)', u'Nightlife', u'Steakhouses', u'Sports Bars', u'Restaurants']",40.4263118,-79.8889559,3,2.5,PA,68155
3384,dojsd6ReoLkA9pXxlNTDUw,"[u'Asian Fusion', u'Buffets', u'Chinese', u'Restaurants']",40.458013,-79.917439,3,2.5,PA,68224
3385,qZx2UrU5j1r65dpBEQfNGA,"[u'Local Services', u'Dry Cleaning & Laundry']",40.4259205,-79.8893553,3,3.0,PA,68329
3386,kXI_-rLCUC9JGE4rFetwDA,"[u'Nightlife', u'Bars', u'American (Traditional)', u'Sports Bars', u'Restaurants']",40.4889188,-80.0790036,9,4.5,PA,68394
3387,UujcUNjNDx5Uw8Ad3cWmoQ,"[u'Hotels & Travel', u'Event Planning & Services', u'Hotels']",40.4070418,-79.9199905,13,4.5,PA,68475
3388,o1GeI_Ml8uF1iqSNxRzYnw,"[u'Active Life', u'Gyms', u'Fitness & Instruction']",40.4449437,-79.977398,7,4.0,PA,68488
3389,AEgAEU6ogGxFTKsWIc2zVg,"[u'Dive Bars', u'Bars', u'Nightlife']",40.462337,-79.950856,3,3.5,PA,68493
3390,Eq-w1GBZLdEbrtNDwVncYA,"[u'Bakeries', u'Food', u'Macarons', u'Specialty Food', u'French', u'Restaurants']",40.438345,-79.921365,144,4.0,PA,68506
3391,bIDMTg9D6RMqGC4laX61nA,[u'Local Services'],40.3931485,-79.8704448,3,4.5,PA,68541
3392,wwmMJIDyq7QHBzb9YSaCkQ,"[u'Pizza', u'Restaurants']",40.3658059,-80.0251276,27,4.5,PA,68560
3393,dFrVbVtYI5Se64hRPKTWOA,"[u'Food', u'Food Delivery Services']",40.482069,-79.952118,6,4.0,PA,68565
3394,YCiUedHbBL8UvWJ4twJbSQ,"[u'Arts & Entertainment', u'Cultural Center']",40.4433604727,-80.000619006,3,4.5,PA,68566
3395,BT4aiLm-yw647FQDbtjQhA,"[u'Barbers', u'Beauty & Spas']",40.472132,-79.958813,56,4.5,PA,68570
3396,Y5mY_dT7-_wauhQXLQgqtA,"[u'Food', u'Arts & Entertainment', u'Street Vendors', u'Nightlife', u'Music Venues']",40.4435295,-79.9521286,13,4.5,PA,68575
3397,O0P_bFxfaMKge17576LMpw,"[u'Pizza', u'Restaurants']",40.4933558,-79.9485527,10,3.0,PA,68598
3398,96s4xeGHyjH8YU0wJjBZPg,"[u'Accountants', u'Professional Services', u'Tax Services', u'Financial Advising', u'Financial Services']",40.428026,-79.972679,8,5.0,PA,68662
3399,-bKEI1KR-kCL_JPEQXOtEA,"[u'Beauty & Spas', u'Nail Salons']",40.4506624,-79.9355421,43,3.5,PA,68705
3400,fbqs1kYYcxowUWfowEkHYA,"[u'Food', u'Tapas Bars', u'Juice Bars & Smoothies', u'Vegan', u'Restaurants']",40.4604323,-79.9252567,3,5.0,PA,68716
3401,gbceq4Rrg102sNjTX8PBvA,"[u'Bars', u'American (Traditional)', u'Pubs', u'Burgers', u'Nightlife', u'Restaurants']",40.3909907,-80.039456,19,4.5,PA,68747
3402,R3Oe-NgQoAvXL5vyPw1qWg,"[u'Food', u'Coffee & Tea']",40.3660442,-79.9818381,3,3.5,PA,68754
3403,h6G6P_z1RbzC-mcRcZRg7A,"[u'Food', u'Bakeries', u'Coffee & Tea']",40.4323539734,-79.8940734863,29,3.5,PA,68790
3404,w4uxl12FW2UPUSEA3BD46A,"[u'Active Life', u'Amusement Parks']",40.390315,-79.865458,4,2.5,PA,68815
3405,dtsL_QkWZdJ5z3iQVgXDlw,"[u'Food', u'Grocery']",40.3575532,-80.0022233,3,2.5,PA,68819
3406,Wk1DgX-EEiNZSybv-iqSnA,"[u'Active Life', u'Amusement Parks']",40.390315,-79.865458,3,4.5,PA,68840
3407,AgguxpJ1Xw1Rk7F4r-RTlQ,"[u'Food', u'Donuts', u'Coffee & Tea']",40.3762803286,-79.9841011938,5,3.0,PA,68930
3408,c7g24jVOFLwHvYikvdt1mQ,"[u'Food', u'Specialty Food', u'Cupcakes', u'Chocolatiers & Shops']",40.428407,-79.977337,22,5.0,PA,69028
3409,jtaP0cvqeq4w2OpKUfqHkw,"[u'Food', u'Sandwiches', u'Grocery', u'Delis', u'Restaurants']",40.439089,-79.878795,6,4.0,PA,69102
3410,AXOI4OClTWxSLxJrI5rb1A,"[u'Hair Salons', u'Hair Extensions', u'Eyelash Service', u'Beauty & Spas']",40.4284764,-79.9866273,56,4.5,PA,69110
3411,kceJ4luZI3-v1TH_ZSIs0A,"[u'Auto Repair', u'Automotive']",40.469077,-79.896021,3,5.0,PA,69173
3412,1LrNuxTU2e0v3lEW9VLZEA,"[u'Food', u'Beer, Wine & Spirits']",40.4475394019,-80.007220681,3,3.5,PA,69184
3413,Fv_2U54Mn-ZnGLqUpdw3JA,"[u'Shopping', u'Mobile Phone Repair', u'Local Services', u'Mobile Phones', u'Electronics Repair', u'IT Services & Computer Repair']",40.3838467,-80.044072,24,4.5,PA,69206
3414,DhN5o_YoB8tw4HJ_CNiJBw,"[u'Turkish', u'Middle Eastern', u'Pizza', u'Restaurants']",40.4414677,-79.9574362,35,3.0,PA,69222
3415,GpeW7WM7M6nfwCgnnPiqqA,"[u'Breakfast & Brunch', u'Diners', u'Halal', u'Restaurants']",40.4486007,-79.9705038,12,5.0,PA,69248
3416,EB_I19xZf5LxT1uCqglOjw,"[u'Shopping Centers', u'Shopping']",40.3665089178,-79.9821587161,6,3.0,PA,69249
3417,QemPjyORlLB98ON0uCst5w,"[u'Food', u'Breweries']",40.4846999,-79.947964,39,4.5,PA,69254
3418,vc-ymq-VWUCfO5uIkXlVAw,[u'Arts & Entertainment'],40.4426553,-80.0075018,12,5.0,PA,69256
3419,rNMEy4XYJfRE2-d9Qr7n5g,"[u'Mediterranean', u'Restaurants']",40.4389554,-79.9993319,46,4.5,PA,69292
3420,a0fz-TxGU3UXMcEKb3q-mw,"[u'Hair Salons', u'Beauty & Spas']",40.46709,-79.964443,4,5.0,PA,69298
3421,1ZFF91mtyziV5DTkjLfucw,"[u'Pet Services', u'Dog Walkers', u'Pets']",40.4406248,-79.9958864,4,5.0,PA,69307
3422,0hUgrYgiLPd8e8TuHfoqMg,"[u'Active Life', u'Martial Arts', u'Boot Camps', u'Trainers', u'Fitness & Instruction']",40.423196,-80.0056696,5,5.0,PA,69374
3423,bzkl3OEK6hW9sU8fgZCmNQ,"[u'Pet Services', u'Dog Walkers', u'Pet Boarding/Pet Sitting', u'Pets']",40.4440007,-79.9977994,14,5.0,PA,69438
3424,VmYWzpY2fCrIav5SbfCL1A,"[u'Food', u'Coffee & Tea']",40.4656647775,-79.9557438844,55,4.5,PA,69467
3425,UXlGymo9AduQcq-Q-H16og,"[u'Bars', u'Cocktail Bars', u'Nightlife', u'Italian', u'Pizza', u'Restaurants']",40.4439496,-79.9964366,457,4.0,PA,69469
3426,xY1k8cye55AsHpPDI_CAOA,"[u'Gastropubs', u'Restaurants']",40.4289904,-79.9858657,168,4.0,PA,69487
3427,p5pTMafxudwizbol8iNNmw,"[u'Active Life', u'Pilates', u'Fitness & Instruction']",40.451153,-79.9329659,10,5.0,PA,69542
3428,tRNg1wj510eMi5ARotqlfw,"[u'Food', u'Coffee & Tea']",40.4409995,-79.9577793,14,3.5,PA,69546
3429,npqqPGSX7Ef1TnSEG2j0Kg,"[u'Food', u'Coffee & Tea']",40.4268465,-79.9665836,7,3.5,PA,69547
3430,IjNYvtlJznacI9FEm7yG0g,"[u'Food', u'Coffee & Tea']",40.4879632244,-79.8854214696,8,3.5,PA,69548
3431,gnOinDdd0TNIX6Q4DJnYyg,"[u'Bars', u'American (New)', u'Restaurants', u'Sports Bars', u'Nightlife']",40.4387705,-79.9903134,80,3.0,PA,69558
3432,7e0HR7cnw9_57dNAVHW3pA,"[u'Breakfast & Brunch', u'Bars', u'Nightlife', u'Lounges', u'Restaurants']",40.4387705,-79.9903134,5,5.0,PA,69559
3433,0RouCAPnQtD7W7zAl3mDqg,"[u'Hair Salons', u'Nail Salons', u'Tanning', u'Beauty & Spas']",40.4028704,-80.0933461,17,3.5,PA,69603
3434,r_xRZO5eCS8fxGjmK2NagQ,"[u'Bars', u'American (Traditional)', u'Salad', u'Wine Bars', u'Nightlife', u'Restaurants']",40.3955602,-80.0867033,50,3.5,PA,69618
3435,ZQ0zBi4CKyqKmptdNajMWA,"[u'Massage', u'Beauty & Spas']",40.4599423,-79.9299718,4,5.0,PA,69680
3436,POKTS2qg_aQQut79FHbFgw,"[u'Real Estate', u'Home Services', u'Real Estate Agents']",40.388848,-80.041725,8,3.5,PA,69697
3437,9rAp3YzlvFrOlU-aTA5AtQ,"[u'Fashion', u'Shopping', u'Accessories', u'Jewelry']",40.4075943,-79.9174106,9,3.0,PA,69715
3438,a7G50Gg_cXsVXI4JhxDsGA,"[u'Active Life', u'Barre Classes', u'Fitness & Instruction']",40.4508784,-79.9356635,12,4.5,PA,69760
3439,Ybn7Z1YZDz2VsfEeWkxuaA,"[u'Shopping', u'Arts & Crafts', u'Gift Shops', u'Event Planning & Services', u'Cards & Stationery', u'Flowers & Gifts']",40.3591945161,-80.0020223237,3,4.5,PA,69770
3440,S-oZVYg0g6ycRCJJYkiNtg,"[u'Pizza', u'Restaurants']",40.441704,-80.033422,8,3.5,PA,69807
3441,Uiz1Xq1I6jdnDLtzIIF9hQ,"[u'American (New)', u'Restaurants']",40.442334,-80.002066,448,4.5,PA,69810
3442,14JrDlEb7SMK_ZHrS80lFA,"[u'Bakeries', u'Food', u'Fish & Chips', u'Restaurants']",40.428426,-79.979395,155,4.5,PA,69815
3443,DgvkjXshY3N94QTkndThCQ,"[u'Delis', u'American (New)', u'Sandwiches', u'Restaurants']",40.4375577,-79.92282,79,4.0,PA,69862
3444,n7vkaIarXOmXdAaEjDhkFA,"[u'Auto Repair', u'Automotive', u'Smog Check Stations', u'Oil Change Stations']",40.369365,-80.029914,4,5.0,PA,69866
3445,d7X102hxjbTeWVhQVdh64g,"[u'Mexican', u'Restaurants']",40.411087,-80.025049,29,4.5,PA,69877
3446,YbzUYOY_ZIYTWGNw8sbgHw,"[u'American (Traditional)', u'Restaurants']",40.4444316,-79.9956094,247,3.0,PA,69901
3447,Q2LRId2kvf7KLgNCShyfBA,"[u'Chinese', u'Restaurants']",40.4270707,-79.8905657,5,2.0,PA,69917
3448,qylwlQOVkj-Dwqr5n2Fd9A,"[u'Mexican', u'Restaurants']",40.428832,-79.9780571,113,4.5,PA,69920
3449,Fbg2LpTLb--d95SSndDntA,"[u'Food', u'Bakeries', u'Coffee & Tea', u'Cafes', u'Restaurants']",40.4544720399,-80.0324073579,21,4.0,PA,69921
3450,aXthTj06rRhELf3yhh-LLg,"[u'Bars', u'American (New)', u'Nightlife', u'Lounges', u'Restaurants']",40.4073292,-79.9098667,81,4.0,PA,69959
3451,Epfwmj7h5OFD2p6hoTKo5g,"[u'Event Planning & Services', u'Caterers']",40.421766,-79.9959259,15,4.5,PA,69960
3452,vnlJARJ60cCbqrR25DVRTA,"[u'Cheesesteaks', u'American (Traditional)', u'Sandwiches', u'Restaurants']",40.4425142,-79.9987478,18,3.5,PA,69969
3453,JdAyXD2lsYtOGUc7DTsVEQ,"[u'Food', u'Breakfast & Brunch', u'Coffee & Tea', u'French', u'Restaurants']",40.4516222361,-79.9331853806,102,4.0,PA,69992
3454,acvpqVAsH8steBaqjCCBaQ,"[u'Bakeries', u'Food']",40.4406248,-79.9958864,5,5.0,PA,70028
3455,UXnIsrsRof-fx8RYTXjxHg,"[u'Food', u'Beer, Wine & Spirits', u'Bars', u'Cocktail Bars', u'Nightlife']",40.4617996,-79.9701224,36,4.5,PA,70029
3456,H7vS4Vsp5hCvTQI_0z2G9A,"[u'Local Services', u'Professional Services', u'Printing Services', u'Signmaking', u'Graphic Design']",40.457973,-79.956465,3,5.0,PA,70038
3457,TNpJsewe0H__8fzBgaHCzg,"[u'Italian', u'Pizza', u'Restaurants']",40.3979659,-80.026,25,3.5,PA,70141
3458,Y5IphJz40qozno6INJsPzg,"[u'Bakeries', u'Food']",40.454311,-79.980494,13,4.5,PA,70297
3459,yIaMBCoOu2-rF4kSAglKHA,"[u'Shopping', u'Mobile Phones']",40.453725,-79.946995,4,1.5,PA,70329
3460,Od6FmdEKMTJvX5umCUM6tA,"[u'Arts & Entertainment', u'Arcades']",40.4273396,-79.9869369,7,5.0,PA,70339
3461,cJCg07biPE5yrNaNE-Fxyg,"[u'Food', u'Ethnic Food', u'Turkish', u'Restaurants', u'Specialty Food']",40.441355,-79.994853,40,4.5,PA,70345
3462,9MpJPuR-IL_sj842pofLPQ,"[u'Pizza', u'Restaurants']",40.45853,-79.947121,10,4.0,PA,70418
3463,puiWChvCK4z4LGs4qdqfWg,"[u'Optometrists', u'Health & Medical']",40.455356,-79.93125,10,5.0,PA,70444
3464,TvbHg-SFHw_KX4k1D1OPOQ,"[u""Men's Clothing"", u'Fashion', u'Shopping', u'Shoe Stores']",40.4286476,-79.9838735,3,4.5,PA,70445
3465,LL610yZZlfF1bmD5gVGcTA,"[u'Italian', u'Pizza', u'Restaurants']",40.49486,-79.9226149,12,3.5,PA,70473
3466,fvzr5GVCnNpnF9V-MvYrFg,"[u'Pizza', u'Restaurants']",40.437022,-80.000401,35,3.0,PA,70482
3467,dBrAs-XRIT9Sp3OleVEuQg,"[u'Bars', u'Nightlife']",40.457961,-79.925406,6,3.0,PA,70495
3468,fQJquPvywK87V2NzXVJP2Q,"[u'Mexican', u'Restaurants']",40.4535609,-79.9805948,6,4.5,PA,70511
3469,owSBHvo6rzIlRel0UQ-oSA,"[u'Arts & Entertainment', u'Paint & Sip']",40.4424512,-79.9957928,9,4.5,PA,70539
3470,iQoRjkc6GwmlYnRDPF4cLw,"[u'Food', u'Ice Cream & Frozen Yogurt']",40.368716,-80.034629,3,4.0,PA,70569
3471,Cbjk9o7sey49xnv_geotww,"[u'Uzbek', u'Russian', u'Halal', u'Restaurants']",40.4289202,-80.0074459,58,4.0,PA,70603
3472,wbNi0mHGvJHSmH1gEtsFsw,"[u'Car Stereo Installation', u'Automotive', u'Auto Parts & Supplies']",40.4983445,-80.0711489,3,5.0,PA,70613
3473,08lbwQLMLaZNHRGIo5WJtQ,"[u'Shopping', u'Drugstores']",40.4518862781,-79.9519313872,10,3.0,PA,70621
3474,_z0oAuTO0Jk07sMdoPE8gg,"[u'Bars', u'Food', u'Beer, Wine & Spirits', u'Burgers', u'Nightlife', u'Lounges', u'Restaurants']",40.428796,-79.976795,15,3.0,PA,70638
3475,dYzq0aNI7aongqlp04GNPg,"[u'Pizza', u'Restaurants']",40.4288326,-79.982204,20,2.0,PA,70640
3476,Ox09IM7RZDSsO7Gu52SOnA,"[u'Wedding Planning', u'Event Planning & Services']",40.474970692,-79.9432542916,3,3.5,PA,70651
3477,DTqXjXdkYwb_8o53uxwkig,"[u'Hair Salons', u'Hair Extensions', u'Beauty & Spas']",40.4362769,-80.0517519,4,2.0,PA,70694
3478,KeJEHK-3LCsA7S3HckOvMg,"[u'Bars', u'American (Traditional)', u'Mexican', u'Dive Bars', u'Nightlife', u'Restaurants']",40.47511,-79.95799,78,3.0,PA,70750
3479,9yHjTVcv_rTwtR5TiyTMRg,"[u'Nutritionists', u'Gyms', u'Health & Medical', u'Trainers', u'Fitness & Instruction', u'Active Life']",40.460317,-79.971126,8,4.5,PA,70803
3480,0AHxb9Hs6NqCthyaXC7bHw,"[u'Movers', u'Home Services']",40.4086802,-80.0833885,17,4.5,PA,70835
3481,wFOpzA2eiyQ5HlNSuS4-SQ,"[u'Pizza', u'American (New)', u'Restaurants']",40.3762608,-80.0367425,14,3.0,PA,70845
3482,oQ3Wl5ZqvK2beXtS8KuJTw,"[u'Seafood', u'Chicken Wings', u'Restaurants']",40.412275,-79.988441,7,3.5,PA,70893
3483,FP3J0HwaoM516bLeEsGWrg,"[u'Hair Salons', u'Beauty & Spas']",40.428396,-79.978006,7,3.5,PA,70902
3484,GZsIEC_btlrZiD6o8iQQng,"[u'Active Life', u'Gyms', u'Fitness & Instruction']",40.452187,-80.030491,4,5.0,PA,71009
3485,ZAp_WTT1eMOM-aSN0YcvUQ,"[u'Massage Therapy', u'Health & Medical']",40.4887437748,-79.8735203647,5,2.5,PA,71044
3486,jSqhVWUquT3fGREmNdKdUA,"[u'Noodles', u'Restaurants']",40.442035,-80.002556,254,4.0,PA,71076
3487,rtHMAC_eh46jldMEX21Zxg,"[u'Food', u'Street Vendors', u'Mexican', u'Restaurants']",40.455585,-79.977913,32,5.0,PA,71205
3488,S8f-tNo0rEnA_kWQg_RLVA,"[u'Sporting Goods', u'Bikes', u'Shopping']",40.4671309,-79.963842,5,5.0,PA,71207
3489,f7KSZQ9NZw-bSdIEXQsXJw,"[u'Tattoo', u'Piercing', u'Beauty & Spas']",40.3949331,-80.0342686,16,5.0,PA,71212
3490,9B6gBVup7Ccy7I9OEMRzqg,"[u'Auto Repair', u'Automotive']",40.4006338,-80.0236863,3,1.0,PA,71274
3491,OH48cGMt3vW1frpky7wF5A,"[u'Bakeries', u'Food', u'Cafes', u'Sandwiches', u'Restaurants']",40.4591763496,-79.9182679558,23,4.0,PA,71298
3492,FjecimSm22DYW8ML3MoUrw,"[u'Pizza', u'Restaurants']",40.4381171,-79.9222802,46,3.5,PA,71374
3493,X5p-CqU10u-gUtUImKhkSw,"[u'Food', u'Specialty Food', u'Meat Shops', u'Butcher']",40.4796049,-79.9551885,17,5.0,PA,71437
3494,een998lPp1vyRKxFN_syZA,"[u'Vietnamese', u'Japanese', u'Chinese', u'Restaurants']",40.451222,-79.9515915,8,2.5,PA,71458
3495,vPQPsC_NkQPKDs5ljbgB3A,"[u'Food', u'Juice Bars & Smoothies']",40.4628623,-79.9664813,27,4.0,PA,71526
3496,otnPG86Di7n9vBChY0LMcg,"[u'Home Cleaning', u'Home Services']",40.3891239,-80.0421291,5,4.0,PA,71529
3497,PJmNg6ahKgd53gOLBvSZjg,"[u'Food', u'Coffee & Tea', u'Juice Bars & Smoothies']",40.4264037219,-79.9672912202,16,4.5,PA,71617
3498,EKTqp9HjiFMOT6soOUbtJg,"[u'Restaurants', u'Italian']",40.471828,-79.9598308136,25,4.0,PA,71657
3499,Vkzr2JJdswDDW3U2n2xMZw,"[u'Yelp Events', u'Local Flavor']",40.4430038,-80.0000446,12,3.5,PA,71667
3500,0iLGx8ilwfncucnYAknzzw,"[u'Sandwiches', u'Restaurants']",40.3819604,-80.0443604,30,4.0,PA,71670
3501,PhzATk8aYydq9E0Aj4-fwA,"[u'Fast Food', u'Mexican', u'Restaurants']",40.4592086,-79.9255199,35,3.5,PA,71686
3502,Uzm4_qj3c8LkA7xrzqpCqg,"[u'Waxing', u'Beauty & Spas', u'Hair Removal']",40.4378422,-79.9207593,31,4.0,PA,71745
3503,kWhdjylKUdokPAnSAvN85g,"[u'Pizza', u'Restaurants']",40.3869701,-79.90246,7,2.5,PA,71776
3504,1iHw75jgHQSCfUaR6mgwEg,"[u""Women's Clothing"", u'Fashion', u'Shopping', u'Swimwear']",40.450746,-79.93425,3,4.5,PA,71786
3505,u-PbFb01OqXOuYN86x1QSA,"[u'Food', u'Desserts', u'Bakeries', u'Donuts']",40.464398,-79.966333,28,4.0,PA,71828
3506,MR-XojZvr1QKp-JRWH9SMw,"[u'Books, Mags, Music & Video', u'Shopping', u'Bookstores']",40.4611065,-79.9482096,10,5.0,PA,71837
3507,TC-uA4FLhphfRwR1O-9y3A,"[u'Gluten-Free', u'Cafes', u'Vegan', u'Restaurants']",40.4286788,-79.9831142,72,4.5,PA,71847
3508,nP_-BYWSPNEeVY7L2tSojw,"[u'Burgers', u'Bars', u'Nightlife', u'Restaurants']",40.439681,-79.957556,18,3.0,PA,71855
3509,BnPkxY7u-RsWmke9XDLbIw,"[u'Active Life', u'Trainers', u'Fitness & Instruction']",40.4573401,-79.9543873,5,5.0,PA,71857
3510,b92qa3z-s8uHqSMhzAkT9A,"[u'Pet Services', u'Pet Groomers', u'Pet Training', u'Pet Boarding/Pet Sitting', u'Pets']",40.404526,-80.039931,9,4.0,PA,71891
3511,Hdyfkle-fuls8fjyjQzNrA,"[u'Home Cleaning', u'Professional Services', u'Office Cleaning', u'Home Services']",40.438355,-80.001983,8,4.0,PA,71892
3512,Kb_IKB2BclV0EHkeKMvyLQ,"[u'Seafood', u'Bars', u'Nightlife', u'Sandwiches', u'Restaurants']",40.433197,-80.0037035,14,3.5,PA,71896
3513,aH-EzK0bxkUvukAokXDy0A,"[u'Bars', u'Sports Bars', u'Nightlife']",40.4294606205,-79.9223677204,6,3.0,PA,71899
3514,WRYNOjGfL-Au5fQ44WrNHA,"[u'Libraries', u'Public Services & Government']",40.433817,-80.010513,4,5.0,PA,71960
